symbol,signal_date,entry_date,entry_price,direction,atr_at_signal,upper_channel,lower_channel,channel_width,trend_filter,breakout_strength,volume,target_price,stop_price,label_horizon_days,label_target_atr,label_stop_atr,label_event,label_event_date,label_event_price,label,days_to_event
GLD,2023-01-06,2023-01-09,174.55,LONG,2.0821428571428635,173.09,165.1,7.990000000000009,168.4605,0.29777015437392923,5543458.0,177.6732142857143,172.46785714285716,15,1.5,1.0,target_first,2023-01-13,177.6732142857143,1,5
GLD,2023-01-12,2023-01-13,176.96,LONG,1.9685714285714309,175.04,165.1,9.939999999999998,170.0795,0.8127721335268466,5043792.0,179.91285714285715,174.99142857142857,15,1.5,1.0,target_first,2023-01-19,179.91285714285715,1,7
XLE,2023-01-12,2023-01-13,44.88,LONG,1.133571428571429,44.51,41.34,3.1699999999999946,43.138999999999996,0.35286704473849895,30516388.0,46.580357142857146,43.746428571428574,15,1.5,1.0,stop_first,2023-02-01,43.746428571428574,0,20
GLD,2023-01-13,2023-01-17,178.21,LONG,1.9292857142857176,176.71,165.1,11.610000000000014,170.61249999999998,1.0625694187337917,5076869.0,181.10392857142858,176.28071428571428,15,1.5,1.0,target_first,2023-01-25,181.10392857142858,1,9
IWM,2023-01-13,2023-01-17,187.0,LONG,3.301428571428563,185.95,170.34,15.609999999999985,176.304,0.3331890956296053,13880384.0,191.95214285714283,183.69857142857143,15,1.5,1.0,stop_first,2023-01-18,183.69857142857143,0,2
TLT,2023-01-18,2023-01-19,108.1,LONG,1.9471428571428586,107.83,99.35,8.480000000000004,103.78,0.4108584005869388,28754789.0,111.02071428571428,106.15285714285713,15,1.5,1.0,stop_first,2023-01-20,106.15285714285713,0,2
GLD,2023-01-19,2023-01-20,179.06,LONG,1.9892857142857139,179.18,165.99,13.189999999999998,172.41750000000002,0.356912028725304,5365693.0,182.04392857142858,177.0707142857143,15,1.5,1.0,stop_first,2023-02-03,177.0707142857143,0,15
QQQ,2023-01-23,2023-01-24,287.31,LONG,5.9578571428571525,284.69,259.73,24.95999999999998,271.9135,0.7167006354154136,36322110.0,296.24678571428575,281.35214285714284,15,1.5,1.0,stop_first,2023-01-25,281.35214285714284,0,2
GLD,2023-01-25,2023-01-26,180.15,LONG,1.991428571428569,180.32,166.66,13.659999999999997,174.83800000000002,0.3967001434720337,4847945.0,183.13714285714286,178.15857142857143,15,1.5,1.0,stop_first,2023-02-02,178.15857142857143,0,8
QQQ,2023-01-26,2023-01-27,292.0,LONG,5.837857142857148,290.21,259.73,30.47999999999996,275.5005,0.5361556344059696,32973704.0,300.75678571428574,286.16214285714284,15,1.5,1.0,target_first,2023-02-01,300.75678571428574,1,6
SPY,2023-01-26,2023-01-27,403.65,LONG,5.964285714285722,402.65,376.42,26.22999999999996,391.185,0.35209580838323684,47408652.0,412.59642857142853,397.68571428571425,15,1.5,1.0,target_first,2023-02-01,412.59642857142853,1,6
XLE,2023-01-26,2023-01-27,46.31,LONG,1.0150000000000001,45.8,41.42,4.3799999999999955,44.218,0.7487684729064089,29840046.0,47.8325,45.295,15,1.5,1.0,stop_first,2023-01-30,45.295,0,4
QQQ,2023-01-27,2023-01-30,292.93,LONG,5.607857142857147,293.52,259.73,33.789999999999964,277.3085,0.48860017832123426,38031101.0,301.3417857142857,287.32214285714286,15,1.5,1.0,target_first,2023-02-01,301.3417857142857,1,3
IWM,2023-01-31,2023-02-01,191.19,LONG,3.2657142857142896,190.3,171.9,18.400000000000006,183.51100000000002,0.3613298337707716,13448785.0,196.08857142857144,187.9242857142857,15,1.5,1.0,target_first,2023-02-01,196.08857142857144,1,1
GLD,2023-02-01,2023-02-02,181.08,LONG,1.9500000000000028,181.22,169.79,11.430000000000007,177.458,0.2307692307692246,6264735.0,184.00500000000002,179.13,15,1.5,1.0,stop_first,2023-02-02,179.13,0,1
IWM,2023-02-01,2023-02-02,196.01,LONG,3.5357142857142896,191.58,171.9,19.680000000000007,184.5655,0.8230303030303011,18391149.0,201.31357142857144,192.4742857142857,15,1.5,1.0,stop_first,2023-02-07,192.4742857142857,0,6
QQQ,2023-02-01,2023-02-02,307.54,LONG,6.089285714285718,298.26,260.34,37.920000000000016,281.739,0.4368328445747839,46718816.0,316.6739285714286,301.4507142857143,15,1.5,1.0,stop_first,2023-02-09,301.4507142857143,0,8
SPY,2023-02-01,2023-02-02,414.86,LONG,6.112857142857154,408.16,377.83,30.33000000000004,396.195,0.4318766066838016,74154479.0,424.0292857142857,408.7471428571429,15,1.5,1.0,stop_first,2023-02-06,408.7471428571429,0,5
IWM,2023-02-02,2023-02-03,196.11,LONG,3.588571428571431,196.19,172.39,23.80000000000001,185.70350000000002,0.593550955414011,21275905.0,201.49285714285716,192.52142857142857,15,1.5,1.0,stop_first,2023-02-07,192.52142857142857,0,5
QQQ,2023-02-02,2023-02-03,304.94,LONG,6.5464285714285735,303.43,260.34,43.09000000000003,284.038,1.2663393344244436,51690009.0,314.75964285714286,298.3935714285714,15,1.5,1.0,stop_first,2023-02-10,298.3935714285714,0,8
SPY,2023-02-02,2023-02-03,411.59,LONG,6.215714285714297,413.67,378.76,34.910000000000025,397.846,0.5003447483337086,70137165.0,420.9135714285714,405.3742857142857,15,1.5,1.0,stop_first,2023-02-10,405.3742857142857,0,8
GLD,2023-03-13,2023-03-14,177.35,LONG,1.835714285714285,173.88,168.19,5.689999999999998,170.98,2.1680933852140187,15083376.0,180.10357142857143,175.5142857142857,15,1.5,1.0,target_first,2023-03-15,180.10357142857143,1,2
GLD,2023-03-17,2023-03-20,184.19,LONG,2.426428571428571,180.13,168.19,11.939999999999998,172.5125,1.5001471886959143,17966846.0,187.82964285714286,181.76357142857142,15,1.5,1.0,stop_first,2023-03-21,181.76357142857142,0,2
GLD,2023-03-23,2023-03-24,185.61,LONG,2.874285714285715,184.81,168.19,16.620000000000005,175.1265,0.3235586481113343,8688970.0,189.92142857142858,182.7357142857143,15,1.5,1.0,stop_first,2023-03-27,182.7357142857143,0,4
QQQ,2023-03-31,2023-04-03,318.77,LONG,5.980714285714283,316.32,285.19,31.129999999999995,304.1415,0.7708109399259551,41292375.0,327.7410714285714,312.7892857142857,15,1.5,1.0,stop_first,2023-04-12,312.7892857142857,0,10
SPY,2023-03-31,2023-04-03,408.86,LONG,6.475714285714291,407.45,380.65,26.80000000000001,395.5905,0.29958085153320035,69034168.0,418.5735714285714,402.38428571428574,15,1.5,1.0,timeout,2023-04-24,412.63,0,22
SPY,2023-04-03,2023-04-04,411.61,LONG,6.107142857142866,409.7,380.65,29.05000000000001,395.9145,0.20467836257309913,49346284.0,420.7707142857143,405.5028571428571,15,1.5,1.0,timeout,2023-04-25,406.08,0,22
GLD,2023-04-04,2023-04-05,188.34,LONG,2.6771428571428544,186.24,168.52,17.72,180.6365,0.6499466382070372,11046075.0,192.35571428571427,185.66285714285715,15,1.5,1.0,stop_first,2023-04-10,185.66285714285715,0,6
GLD,2023-04-13,2023-04-14,188.08,LONG,2.1299999999999994,188.86,177.49,11.370000000000005,184.49200000000002,0.4037558685445941,10146104.0,191.275,185.95000000000002,15,1.5,1.0,stop_first,2023-04-14,185.95000000000002,0,1
SPY,2023-04-13,2023-04-14,412.82,LONG,4.1671428571428555,412.17,383.71,28.460000000000036,402.17850000000004,0.3119643469317821,57561217.0,419.0707142857143,408.65285714285716,15,1.5,1.0,stop_first,2023-04-25,408.65285714285716,0,12
QQQ,2023-05-10,2023-05-11,325.7,LONG,4.562857142857139,324.04,309.89,14.150000000000034,318.8075,0.24107701941138912,44503508.0,332.5442857142857,321.13714285714286,15,1.5,1.0,target_first,2023-05-18,332.5442857142857,1,8
QQQ,2023-05-17,2023-05-18,331.52,LONG,3.8621428571428567,328.91,309.89,19.02000000000004,320.915,0.5722211947475443,34923426.0,337.31321428571425,327.6578571428571,15,1.5,1.0,target_first,2023-05-18,337.31321428571425,1,1
QQQ,2023-05-18,2023-05-19,337.49,LONG,4.053571428571429,331.71,309.89,21.819999999999993,321.96450000000004,1.371629955947137,48080076.0,343.5703571428572,333.43642857142856,15,1.5,1.0,stop_first,2023-05-23,333.43642857142856,0,5
SPY,2023-05-18,2023-05-19,420.17,LONG,4.481428571428576,417.62,403.74,13.879999999999995,411.68499999999995,0.35926043991074547,64204869.0,426.89214285714286,415.68857142857144,15,1.5,1.0,stop_first,2023-05-23,415.68857142857144,0,5
QQQ,2023-05-25,2023-05-26,340.76,LONG,4.027142857142857,338.67,315.05,23.620000000000005,327.16999999999996,0.26073075558709047,49731682.0,346.80071428571426,336.73285714285714,15,1.5,1.0,target_first,2023-05-26,346.80071428571426,1,1
QQQ,2023-05-26,2023-05-30,352.71,LONG,4.512857142857139,341.01,315.11,25.899999999999977,328.462,1.6375435264324136,43589769.0,359.4792857142857,348.19714285714286,15,1.5,1.0,stop_first,2023-05-31,348.19714285714286,0,2
IWM,2023-06-02,2023-06-05,181.26,LONG,3.2971428571428567,180.53,168.78,11.75,175.36200000000002,0.451906412478339,35627304.0,186.20571428571427,177.96285714285713,15,1.5,1.0,target_first,2023-06-07,186.20571428571427,1,3
SPY,2023-06-02,2023-06-05,428.29,LONG,4.597857142857139,422.92,403.74,19.180000000000007,415.78099999999995,1.0874631039304032,63771887.0,435.18678571428575,423.69214285714287,15,1.5,1.0,target_first,2023-06-13,435.18678571428575,1,9
IWM,2023-06-06,2023-06-07,184.96,LONG,3.5842857142857127,182.09,171.65,10.439999999999998,176.13150000000002,0.6193702670386607,38468103.0,190.33642857142857,181.3757142857143,15,1.5,1.0,stop_first,2023-06-23,181.3757142857143,0,17
IWM,2023-06-07,2023-06-08,186.72,LONG,3.52142857142857,184.96,171.65,13.310000000000002,176.81699999999998,0.647464503042597,41007950.0,192.00214285714284,183.19857142857143,15,1.5,1.0,stop_first,2023-06-22,183.19857142857143,0,15
XLE,2023-06-07,2023-06-08,41.12,LONG,0.8771428571428572,40.57,38.13,2.4399999999999977,39.5175,0.5700325732899022,52223410.0,42.43571428571428,40.24285714285714,15,1.5,1.0,stop_first,2023-06-08,40.24285714285714,0,1
QQQ,2023-06-12,2023-06-13,363.31,LONG,5.605000000000002,357.66,322.94,34.72000000000003,344.0475,0.5049063336306838,28599737.0,371.71750000000003,357.705,15,1.5,1.0,target_first,2023-06-15,371.71750000000003,1,3
SPY,2023-06-12,2023-06-13,435.32,LONG,4.404285714285716,431.99,409.07,22.920000000000016,420.863,0.4109633473889073,50527298.0,441.9264285714286,430.9157142857143,15,1.5,1.0,target_first,2023-06-15,441.9264285714286,1,3
QQQ,2023-06-13,2023-06-14,363.27,LONG,5.565000000000006,360.59,323.96,36.629999999999995,345.871,0.4797843665768218,37248731.0,371.6175,357.705,15,1.5,1.0,target_first,2023-06-15,371.6175,1,2
SPY,2023-06-13,2023-06-14,437.01,LONG,4.29142857142857,433.88,409.87,24.00999999999999,422.0455,0.6478029294274372,61425180.0,443.44714285714286,432.7185714285714,15,1.5,1.0,target_first,2023-06-15,443.44714285714286,1,2
QQQ,2023-06-14,2023-06-15,364.61,LONG,5.705714285714289,364.11,326.02,38.09000000000003,347.808,0.3137205808713004,44789679.0,373.16857142857145,358.9042857142857,15,1.5,1.0,stop_first,2023-06-26,358.9042857142857,0,12
QQQ,2023-06-15,2023-06-16,372.72,LONG,5.593571428571429,366.19,327.04,39.14999999999998,349.765,0.7276209934874205,46165790.0,381.1103571428572,367.1264285714286,15,1.5,1.0,stop_first,2023-06-20,367.1264285714286,0,5
SPY,2023-06-15,2023-06-16,443.01,LONG,4.567142857142853,439.07,409.87,29.19999999999999,424.76050000000004,0.772912105098537,73610782.0,449.86071428571427,438.4428571428571,15,1.5,1.0,stop_first,2023-06-20,438.4428571428571,0,5
XLE,2023-07-11,2023-07-12,41.92,LONG,0.7657142857142871,41.26,38.36,2.8999999999999986,40.053000000000004,0.44402985074627227,31736478.0,43.06857142857143,41.15428571428571,15,1.5,1.0,stop_first,2023-07-14,41.15428571428571,0,3
IWM,2023-07-12,2023-07-13,192.51,LONG,2.9464285714285756,190.08,180.05,10.030000000000001,185.67149999999998,0.6075151515151479,23740576.0,196.92964285714285,189.5635714285714,15,1.5,1.0,target_first,2023-07-19,196.92964285714285,1,7
SPY,2023-07-12,2023-07-13,447.89,LONG,3.7478571428571366,444.3,430.17,14.129999999999995,438.82,0.45892891175909334,58679696.0,453.5117857142857,444.14214285714286,15,1.5,1.0,target_first,2023-07-18,453.5117857142857,1,6
XLE,2023-07-12,2023-07-13,41.94,LONG,0.7485714285714299,41.67,38.36,3.3100000000000023,40.138999999999996,0.42748091603053395,36727032.0,43.06285714285714,41.19142857142857,15,1.5,1.0,stop_first,2023-07-14,41.19142857142857,0,2
QQQ,2023-07-13,2023-07-14,379.59,LONG,4.9949999999999966,374.19,357.59,16.600000000000023,367.0825,0.9929929929929896,34808897.0,387.0825,374.59499999999997,15,1.5,1.0,target_first,2023-07-18,387.0825,1,5
SPY,2023-07-13,2023-07-14,450.48,LONG,3.843571428571425,447.48,431.19,16.29000000000002,439.465,0.5411633525366996,44583111.0,456.24535714285713,446.6364285714286,15,1.5,1.0,target_first,2023-07-19,456.24535714285713,1,6
GLD,2023-07-18,2023-07-19,183.45,LONG,1.4242857142857122,182.62,175.79,6.8300000000000125,179.25,0.7161484453359963,6600231.0,185.58642857142857,182.0257142857143,15,1.5,1.0,stop_first,2023-07-21,182.0257142857143,0,3
IWM,2023-07-18,2023-07-19,196.7,LONG,2.923571428571431,194.36,180.05,14.310000000000002,187.0355,0.5506963107744874,20539868.0,201.08535714285713,193.77642857142857,15,1.5,1.0,stop_first,2023-07-27,193.77642857142857,0,9
QQQ,2023-07-18,2023-07-19,386.82,LONG,4.762857142857139,383.5,357.59,25.910000000000025,369.249,0.47030593881223987,41639333.0,393.9642857142857,382.0571428571429,15,1.5,1.0,stop_first,2023-07-20,382.0571428571429,0,2
SPY,2023-07-18,2023-07-19,455.02,LONG,3.679999999999999,451.93,431.19,20.74000000000001,441.21850000000006,0.6141304347826064,53548790.0,460.53999999999996,451.34,15,1.5,1.0,stop_first,2023-08-02,451.34,0,15
XLE,2023-07-24,2023-07-25,42.81,LONG,0.8178571428571425,42.25,38.36,3.8900000000000006,40.867999999999995,0.7091703056768541,37291600.0,44.03678571428571,41.99214285714286,15,1.5,1.0,target_first,2023-08-04,44.03678571428571,1,11
IWM,2023-07-31,2023-08-01,197.43,LONG,2.7078571428571405,197.9,180.72,17.180000000000007,192.334,0.2991295172777642,17341312.0,201.49178571428573,194.72214285714287,15,1.5,1.0,stop_first,2023-08-02,194.72214285714287,0,2
XLE,2023-07-31,2023-08-01,43.57,LONG,0.7428571428571422,43.48,39.24,4.239999999999995,41.666,0.3500000000000072,30409384.0,44.684285714285714,42.82714285714286,15,1.5,1.0,stop_first,2023-08-02,42.82714285714286,0,2
XLE,2023-09-01,2023-09-05,45.63,LONG,0.755000000000001,45.0,42.48,2.520000000000003,44.1245,0.49006622516555887,29135496.0,46.7625,44.875,15,1.5,1.0,target_first,2023-09-14,46.7625,1,10
XLE,2023-09-05,2023-09-06,45.52,LONG,0.7335714285714298,45.42,42.48,2.940000000000005,44.2295,0.2590068159688378,40885218.0,46.620357142857145,44.78642857142857,15,1.5,1.0,target_first,2023-09-13,46.620357142857145,1,8
GLD,2023-10-19,2023-10-20,183.45,LONG,2.0064285714285695,182.02,168.3,13.719999999999999,174.465,0.5332858668565297,11411465.0,186.45964285714285,181.44357142857143,15,1.5,1.0,stop_first,2023-11-08,181.44357142857143,0,20
GLD,2023-10-27,2023-10-30,185.54,LONG,2.1200000000000023,185.23,168.3,16.92999999999998,177.0655,0.4339622641509504,11132693.0,188.72,183.42,15,1.5,1.0,stop_first,2023-11-01,183.42,0,3
TLT,2023-11-08,2023-11-09,88.94,LONG,1.5621428571428575,89.05,82.42,6.6299999999999955,85.476,0.32647462277092226,42250149.0,91.28321428571428,87.37785714285714,15,1.5,1.0,stop_first,2023-11-09,87.37785714285714,0,1
QQQ,2023-11-10,2023-11-13,376.79,LONG,5.706428571428562,374.8,342.35,32.44999999999999,361.0575,0.6291150331706062,40763393.0,385.34964285714284,371.0835714285715,15,1.5,1.0,target_first,2023-11-14,385.34964285714284,1,2
SPY,2023-11-10,2023-11-13,439.22,LONG,5.190000000000006,438.47,409.21,29.260000000000048,427.049,0.41233140655105666,62365055.0,447.00500000000005,434.03000000000003,15,1.5,1.0,target_first,2023-11-14,447.00500000000005,1,2
IWM,2023-11-14,2023-11-15,178.35,LONG,3.5900000000000056,176.42,161.67,14.75,168.1645,0.5682451253481943,50925821.0,183.735,174.76,15,1.5,1.0,target_first,2023-12-01,183.735,1,17
QQQ,2023-11-14,2023-11-15,387.24,LONG,5.60499999999999,378.54,342.35,36.19,362.304,1.2114183764495943,44451451.0,395.6475,381.635,15,1.5,1.0,timeout,2023-12-06,385.05,0,22
SPY,2023-11-14,2023-11-15,450.09,LONG,5.318571428571431,441.33,409.21,32.120000000000005,427.892,1.3913510609723398,68330091.0,458.0678571428571,444.77142857142854,15,1.5,1.0,target_first,2023-11-29,458.0678571428571,1,15
QQQ,2023-11-20,2023-11-21,389.01,LONG,4.981428571428564,387.75,342.35,45.39999999999998,368.041,0.6002294235732748,34496990.0,396.48214285714283,384.0285714285714,15,1.5,1.0,stop_first,2023-12-04,384.0285714285714,0,14
SPY,2023-11-20,2023-11-21,453.18,LONG,4.616428571428571,451.42,409.21,42.210000000000036,433.2255,0.615194182268291,49440401.0,460.10464285714284,448.56357142857144,15,1.5,1.0,target_first,2023-12-08,460.10464285714284,1,18
GLD,2023-11-27,2023-11-28,187.9,LONG,1.6857142857142833,186.36,179.11,7.25,183.326,0.24322033898304918,4588389.0,190.42857142857144,186.21428571428572,15,1.5,1.0,target_first,2023-12-01,190.42857142857144,1,4
GLD,2023-11-28,2023-11-29,189.16,LONG,1.759285714285712,186.8,179.11,7.689999999999998,183.534,1.398294762484765,6995033.0,191.79892857142858,187.4007142857143,15,1.5,1.0,target_first,2023-12-01,191.79892857142858,1,3
TLT,2023-11-29,2023-11-30,91.96,LONG,1.3135714285714286,91.53,83.57,7.960000000000008,89.1315,0.8374116367591039,48286809.0,93.93035714285713,90.64642857142857,15,1.5,1.0,target_first,2023-12-05,93.93035714285713,1,6
GLD,2023-12-01,2023-12-04,189.6,LONG,1.770714285714283,189.99,179.11,10.879999999999995,184.46300000000002,1.140782573618386,13215934.0,192.25607142857143,187.8292857142857,15,1.5,1.0,stop_first,2023-12-04,187.8292857142857,0,1
IWM,2023-12-01,2023-12-04,184.23,LONG,3.3492857142857133,181.76,166.79,14.969999999999999,175.971,0.9404990403071037,45648678.0,189.25392857142856,180.88071428571428,15,1.5,1.0,target_first,2023-12-13,189.25392857142856,1,10
SPY,2023-12-01,2023-12-04,455.6,LONG,3.359285714285708,458.32,426.56,31.75999999999999,447.8,0.2321922177333709,58552437.0,460.6389285714286,452.2407142857143,15,1.5,1.0,target_first,2023-12-08,460.6389285714286,1,5
TLT,2023-12-01,2023-12-04,92.49,LONG,1.289285714285713,92.7,86.22,6.480000000000004,89.752,0.22493074792243173,48852080.0,94.42392857142856,91.20071428571428,15,1.5,1.0,target_first,2023-12-05,94.42392857142856,1,2
IWM,2023-12-04,2023-12-05,186.05,LONG,3.4007142857142845,185.18,166.79,18.390000000000015,176.591,0.5028355387523571,31495817.0,191.15107142857144,182.64928571428572,15,1.5,1.0,target_first,2023-12-13,191.15107142857144,1,9
TLT,2023-12-05,2023-12-06,95.08,LONG,1.250714285714285,93.06,86.6,6.460000000000008,90.39250000000001,1.239291833238148,57473628.0,96.95607142857142,93.82928571428572,15,1.5,1.0,stop_first,2023-12-11,93.82928571428572,0,6
TLT,2023-12-06,2023-12-07,95.18,LONG,1.2485714285714278,94.62,86.74,7.88000000000001,90.78299999999999,1.0011441647597261,45746142.0,97.05285714285715,93.93142857142858,15,1.5,1.0,stop_first,2023-12-08,93.93142857142858,0,2
QQQ,2023-12-11,2023-12-12,395.56,LONG,4.409285714285716,394.14,371.28,22.860000000000014,388.1825,0.31297586262757054,28599639.0,402.1739285714286,391.1507142857143,15,1.5,1.0,target_first,2023-12-13,402.1739285714286,1,2
SPY,2023-12-11,2023-12-12,461.64,LONG,3.2007142857142816,460.75,434.43,26.319999999999993,454.27299999999997,0.38741352376701965,43579280.0,466.44107142857143,458.4392857142857,15,1.5,1.0,target_first,2023-12-13,466.44107142857143,1,2
QQQ,2023-12-12,2023-12-13,399.63,LONG,4.433571428571428,395.79,375.24,20.55000000000001,389.25550000000004,0.6495891735137739,24656649.0,406.28035714285716,395.19642857142856,15,1.5,1.0,target_first,2023-12-14,406.28035714285716,1,2
SPY,2023-12-12,2023-12-13,464.49,LONG,3.2928571428571365,462.17,438.42,23.75,455.46849999999995,0.5861171366594392,41385536.0,469.4292857142857,461.19714285714286,15,1.5,1.0,target_first,2023-12-13,469.4292857142857,1,1
IWM,2023-12-13,2023-12-14,196.87,LONG,3.2657142857142856,187.92,174.22,13.699999999999989,182.106,1.6566054243219674,50798194.0,201.76857142857142,193.6042857142857,15,1.5,1.0,target_first,2023-12-20,201.76857142857142,1,7
QQQ,2023-12-13,2023-12-14,404.98,LONG,4.511428571428573,398.79,382.66,16.129999999999995,390.17600000000004,1.097213426219123,39515995.0,411.7471428571429,400.46857142857147,15,1.5,1.0,stop_first,2023-12-14,400.46857142857147,0,1
SPY,2023-12-13,2023-12-14,472.51,LONG,3.5464285714285615,464.2,446.09,18.110000000000014,456.55699999999996,1.7764350453172286,66153412.0,477.82964285714286,468.9635714285714,15,1.5,1.0,stop_first,2023-12-15,468.9635714285714,0,2
TLT,2023-12-13,2023-12-14,97.66,LONG,1.3514285714285705,96.08,88.31,7.769999999999996,92.435,0.5623678646934502,53354330.0,99.68714285714285,96.30857142857143,15,1.5,1.0,target_first,2023-12-20,99.68714285714285,1,7
IWM,2023-12-14,2023-12-15,198.95,LONG,3.607142857142857,193.64,175.15,18.48999999999998,183.103,1.4055445544554515,61507972.0,204.36071428571427,195.34285714285713,15,1.5,1.0,target_first,2023-12-26,204.36071428571427,1,12
SPY,2023-12-14,2023-12-15,469.48,LONG,3.8114285714285643,470.76,448.12,22.639999999999986,457.6735,0.32796101949025547,69128621.0,475.19714285714286,465.66857142857145,15,1.5,1.0,target_first,2023-12-20,475.19714285714286,1,6
TLT,2023-12-14,2023-12-15,98.69,LONG,1.4314285714285708,96.98,88.31,8.670000000000002,92.961,1.4391217564870282,65897915.0,100.83714285714285,97.25857142857143,15,1.5,1.0,stop_first,2024-01-03,97.25857142857143,0,20
IWM,2023-12-19,2023-12-20,199.86,LONG,3.7535714285714272,200.04,176.91,23.129999999999995,186.182,0.23710751665081278,34126715.0,205.49035714285716,196.10642857142858,15,1.5,1.0,stop_first,2024-01-03,196.10642857142858,0,15
QQQ,2023-12-19,2023-12-20,408.35,LONG,4.7021428571428645,407.99,382.66,25.329999999999984,394.007,0.24882272520127902,23480213.0,415.40321428571434,403.64785714285716,15,1.5,1.0,stop_first,2023-12-20,403.64785714285716,0,1
SPY,2023-12-19,2023-12-20,473.96,LONG,3.943571428571423,473.73,450.52,23.210000000000036,460.7165,0.2814707480528784,37488923.0,479.8753571428571,470.01642857142855,15,1.5,1.0,stop_first,2023-12-20,470.01642857142855,0,1
IWM,2023-12-26,2023-12-27,204.46,LONG,3.8314285714285705,202.81,177.2,25.610000000000014,190.5955,0.3366890380313179,20664036.0,210.20714285714286,200.62857142857143,15,1.5,1.0,stop_first,2024-01-02,200.62857142857143,0,7
TLT,2023-12-27,2023-12-28,100.08,LONG,1.221428571428572,99.84,90.78,9.060000000000002,96.38050000000001,0.5485380116959075,27791732.0,101.91214285714285,98.85857142857142,15,1.5,1.0,stop_first,2023-12-29,98.85857142857142,0,2
QQQ,2024-01-19,2024-01-22,423.41,LONG,5.663571428571422,413.58,395.34,18.24000000000001,407.2695,1.3419094463362395,42568835.0,431.90535714285716,417.7464285714286,15,1.5,1.0,stop_first,2024-01-31,417.7464285714286,0,10
SPY,2024-01-19,2024-01-22,484.01,LONG,4.560714285714275,478.6,466.43,12.170000000000016,473.98100000000005,0.8397807361002334,63634619.0,490.8510714285714,479.44928571428574,15,1.5,1.0,target_first,2024-01-29,490.8510714285714,1,8
QQQ,2024-01-24,2024-01-25,428.35,LONG,5.307857142857139,424.73,395.34,29.390000000000043,409.86,0.20723994078858207,34265550.0,436.31178571428575,423.0421428571429,15,1.5,1.0,stop_first,2024-01-31,423.0421428571429,0,7
SPY,2024-01-29,2024-01-30,490.56,LONG,3.9100000000000006,489.12,466.43,22.689999999999998,477.82849999999996,0.5498721227621425,39389350.0,496.425,486.65,15,1.5,1.0,stop_first,2024-01-31,486.65,0,2
SPY,2024-02-02,2024-02-05,493.71,LONG,4.362142857142861,491.62,466.43,25.189999999999998,481.49300000000005,0.6258392009169841,66015905.0,500.25321428571425,489.3478571428571,15,1.5,1.0,target_first,2024-02-09,500.25321428571425,1,5
QQQ,2024-02-07,2024-02-08,432.11,LONG,5.3792857142857144,430.24,401.71,28.53000000000003,420.4425,0.3253220023901208,27676620.0,440.17892857142857,426.73071428571427,15,1.5,1.0,stop_first,2024-02-13,426.73071428571427,0,6
SPY,2024-02-07,2024-02-08,498.1,LONG,4.182857142857143,496.05,469.87,26.180000000000007,484.9045,0.49009562841530324,48225524.0,504.37428571428575,493.9171428571429,15,1.5,1.0,stop_first,2024-02-13,493.9171428571429,0,6
QQQ,2024-02-09,2024-02-12,436.94,LONG,5.0392857142857155,433.56,402.92,30.639999999999986,423.04200000000003,0.6925584691708024,23874874.0,444.49892857142856,431.9007142857143,15,1.5,1.0,stop_first,2024-02-13,431.9007142857143,0,2
SPY,2024-02-09,2024-02-12,501.17,LONG,3.8799999999999955,498.71,469.87,28.839999999999975,487.23499999999996,0.6417525773195907,43361592.0,506.99,497.29,15,1.5,1.0,stop_first,2024-02-13,497.29,0,2
IWM,2024-02-12,2024-02-13,196.22,LONG,3.6314285714285717,199.55,187.52,12.030000000000001,194.965,0.9390243902439014,31930876.0,201.66714285714286,192.5885714285714,15,1.5,1.0,target_first,2024-02-15,201.66714285714286,1,3
IWM,2024-02-15,2024-02-16,202.12,LONG,4.386428571428573,203.55,188.21,15.340000000000003,196.328,0.20289855072463447,33451560.0,208.69964285714286,197.73357142857142,15,1.5,1.0,stop_first,2024-02-21,197.73357142857142,0,6
XLE,2024-02-15,2024-02-16,42.98,LONG,0.7735714285714289,42.58,39.49,3.0899999999999963,41.640499999999996,0.29732225300092835,37002244.0,44.14035714285714,42.20642857142857,15,1.5,1.0,target_first,2024-03-07,44.14035714285714,1,21
SPY,2024-02-22,2024-02-23,509.25,LONG,4.927857142857143,503.5,482.88,20.620000000000005,495.23999999999995,0.8117118422959848,57200049.0,516.6417857142857,504.32214285714286,15,1.5,1.0,target_first,2024-03-08,516.6417857142857,1,15
GLD,2024-03-01,2024-03-04,194.15,LONG,1.5442857142857105,191.36,183.78,7.5800000000000125,187.7545,0.9907493061979497,10741748.0,196.46642857142857,192.6057142857143,15,1.5,1.0,target_first,2024-03-05,196.46642857142857,1,2
QQQ,2024-03-01,2024-03-04,445.61,LONG,5.75928571428571,440.59,417.81,22.779999999999973,433.544,0.8716358675431055,29521434.0,454.24892857142856,439.8507142857143,15,1.5,1.0,stop_first,2024-03-05,439.8507142857143,0,2
SPY,2024-03-01,2024-03-04,512.04,LONG,4.737142857142861,510.13,483.8,26.329999999999984,501.154,0.5741857659831174,47559104.0,519.1457142857142,507.3028571428571,15,1.5,1.0,stop_first,2024-03-05,507.3028571428571,0,2
GLD,2024-03-04,2024-03-05,197.44,LONG,1.7014285714285708,193.4,183.78,9.620000000000005,188.1245,1.5340050377833672,8684223.0,199.99214285714285,195.73857142857142,15,1.5,1.0,target_first,2024-03-07,199.99214285714285,1,3
