date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2022-01-18,370.55,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-19,366.48,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-20,361.72,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-21,351.69,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-24,353.3,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-25,345.11,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-26,344.57,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-27,341.1,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-28,351.8,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-01-31,363.05,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-01,365.52,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-02,368.49,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-03,353.55,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-04,358.01,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-07,355.13,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-08,359.12,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-09,366.73,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-10,358.43,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-11,347.06,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-14,347.49,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-15,356.13,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-16,356.04,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-17,345.45,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-18,341.51,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
2022-02-22,338.08,0.0,0.0,102159.93577285713,0.0,0.0,102159.93577285713,0.0,103762.54916,-0.015445007858005289,0
