date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2025-05-21,513.04,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-05-22,514.0,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-05-23,509.24,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-05-27,521.22,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-05-28,518.91,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-05-29,519.93,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-05-30,519.11,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-02,523.21,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-03,527.3,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-04,528.77,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-05,524.79,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-06,529.92,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-09,530.7,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-10,534.21,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-11,532.41,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-12,533.66,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-13,526.96,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-16,534.29,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-17,529.08,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-18,528.99,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-20,526.83,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-23,531.65,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-24,539.78,0.0,0.0,101278.98318899999,0.0,0.0,101278.98318899999,0.0,101278.98318899999,0.0,0
2025-06-25,541.16,-52198.318172,96.2,49080.665017,96.2,52059.592,101140.257017,-0.0013697429380892245,101278.98318899999,-0.0013697429380892245,1
2025-06-26,546.22,0.0,0.0,49080.665017,96.2,52546.364,101627.029017,0.00481284124004322,101627.029017,0.0,1
2025-06-27,548.09,0.0,0.0,49080.665017,96.2,52726.258,101806.923017,0.0017701393196283277,101806.923017,0.0,1
2025-06-30,551.64,0.0,0.0,49080.665017,96.2,53067.768000000004,102148.433017,0.0033544870022541584,102148.433017,0.0,1
2025-07-01,546.99,52567.817562000004,-96.2,101648.482579,0.0,0.0,101648.482579,-0.004894352495028453,102148.433017,-0.004894352495028453,0
2025-07-02,550.8,0.0,0.0,101648.482579,0.0,0.0,101648.482579,0.0,102148.433017,-0.004894352495028453,0
2025-07-03,556.22,0.0,0.0,101648.482579,0.0,0.0,101648.482579,0.0,102148.433017,-0.004894352495028453,0
2025-07-07,552.03,-49063.21019599999,88.55,52585.27238300001,88.55,48882.256499999996,101467.528883,-0.0017801908243869624,102148.433017,-0.006665830438012499,1
2025-07-08,552.34,0.0,0.0,52585.27238300001,88.55,48909.707,101494.97938300001,0.00027053482332917156,102148.433017,-0.006397098953943248,1
2025-07-09,556.25,0.0,0.0,52585.27238300001,88.55,49255.9375,101841.209883,0.003411306668613223,102148.433017,-0.003007614751651344,1
2025-07-10,555.45,49135.912402500006,-88.55,101721.18478550002,0.0,0.0,101721.18478550002,-0.0011785513706864537,102148.433017,-0.004182621493849736,0
2025-07-11,554.2,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-14,556.21,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-15,556.72,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
