date,open,high,low,close,volume,symbol
2023-10-19,430.95,432.82,425.72,426.43,96340440,SPY
2023-10-20,425.98,426.54,421.08,421.19,82719701,SPY
2023-10-23,419.61,424.45,417.8,420.46,70907607,SPY
2023-10-24,422.64,424.82,420.74,423.63,58396371,SPY
2023-10-25,421.89,421.92,417.01,417.55,71600746,SPY
2023-10-26,416.45,417.33,411.6,412.55,86400220,SPY
2023-10-27,414.19,414.6,409.21,410.68,80053675,SPY
2023-10-30,413.54,416.68,412.22,415.59,64208226,SPY
2023-10-31,416.18,418.53,414.21,418.2,57707252,SPY
2023-11-01,419.2,423.5,418.64,422.66,75371740,SPY
2023-11-02,426.58,430.92,426.56,430.76,64937441,SPY
2023-11-03,433.11,436.29,433.01,434.69,67162720,SPY
2023-11-06,435.47,436.15,433.68,435.69,49020302,SPY
2023-11-07,435.69,437.59,434.51,436.93,47244839,SPY
2023-11-08,437.53,438.09,434.87,437.25,45886850,SPY
2023-11-09,438.42,438.47,433.4,433.84,60463716,SPY
2023-11-10,435.98,440.93,434.43,440.61,62365055,SPY
2023-11-13,439.22,441.33,438.42,440.19,36808522,SPY
2023-11-14,446.33,450.06,446.09,448.73,68330091,SPY
2023-11-15,450.09,451.38,448.8,449.68,54774192,SPY
2023-11-16,449.22,450.56,448.12,450.23,48073716,SPY
2023-11-17,450.24,451.42,449.29,450.79,40847108,SPY
2023-11-20,450.52,455.13,450.52,454.26,49440401,SPY
2023-11-21,453.18,453.65,451.95,453.27,36915210,SPY
2023-11-22,454.98,456.38,453.88,455.02,44696277,SPY
2023-11-24,455.07,455.5,454.73,455.3,14165090,SPY
2023-11-27,454.65,455.5,454.07,454.48,34831557,SPY
2023-11-28,454.08,456.27,453.5,454.93,44573904,SPY
2023-11-29,457.15,458.32,454.2,454.61,44905834,SPY
2023-11-30,455.49,456.76,453.34,456.4,54412838,SPY
2023-12-01,455.75,459.65,455.16,459.1,58552437,SPY
2023-12-04,455.6,456.94,454.34,456.69,53235152,SPY
2023-12-05,455.26,457.59,454.87,456.6,48680237,SPY
2023-12-06,458.81,458.84,454.31,454.76,47090030,SPY
2023-12-07,456.91,458.9,456.29,458.23,46152502,SPY
2023-12-08,457.46,460.75,457.21,460.2,53323744,SPY
2023-12-11,459.69,462.17,459.47,461.99,43579280,SPY
2023-12-12,461.64,464.2,460.6,464.1,41385536,SPY
2023-12-13,464.49,470.76,464.12,470.5,66153412,SPY
2023-12-14,472.51,473.73,469.25,472.01,69128621,SPY
2023-12-15,469.48,470.59,468.44,469.33,68026020,SPY
2023-12-18,470.99,472.98,470.8,471.97,42237031,SPY
2023-12-19,472.54,474.92,472.45,474.84,37488923,SPY
2023-12-20,473.96,475.9,467.82,468.26,67379298,SPY
2023-12-21,471.32,472.98,468.84,472.7,57766070,SPY
2023-12-22,473.86,475.38,471.7,473.65,44344028,SPY
2023-12-26,474.08,476.58,473.99,475.65,31410630,SPY
2023-12-27,475.44,476.66,474.89,476.51,39491181,SPY
2023-12-28,476.85,477.55,476.26,476.69,34599760,SPY
2023-12-29,476.5,477.03,473.3,475.31,68237637,SPY
2024-01-02,472.16,473.67,470.49,472.65,69457772,SPY
2024-01-03,470.42,471.19,468.17,468.79,67745162,SPY
2024-01-04,468.3,470.96,467.05,467.28,53246771,SPY
2024-01-05,467.49,470.44,466.43,467.92,57716770,SPY
2024-01-08,468.43,474.75,468.3,474.6,55140467,SPY
2024-01-09,471.87,474.93,471.35,473.88,44558846,SPY
2024-01-10,474.16,477.45,473.87,476.56,45701740,SPY
2024-01-11,477.58,478.12,472.26,476.35,55253456,SPY
2024-01-12,477.84,478.6,475.23,476.68,43337438,SPY
2024-01-16,475.25,476.61,473.06,474.93,58542035,SPY
2024-01-17,471.82,472.79,469.87,472.29,51285707,SPY
2024-01-18,474.0,477.06,472.42,476.49,58724921,SPY
2024-01-19,477.65,482.72,476.94,482.43,63634619,SPY
2024-01-22,484.01,485.22,482.78,483.45,51196456,SPY
2024-01-23,484.02,485.11,482.89,484.86,33969296,SPY
2024-01-24,487.81,488.77,485.01,485.39,59531749,SPY
2024-01-25,487.56,488.31,485.39,488.03,52184423,SPY
2024-01-26,487.59,489.12,486.54,487.41,46297282,SPY
2024-01-29,487.73,491.42,487.17,491.27,39389350,SPY
2024-01-30,490.56,491.62,490.11,490.89,40336198,SPY
2024-01-31,488.62,489.09,482.88,482.88,83074649,SPY
2024-02-01,484.63,489.23,483.8,489.2,62991503,SPY
2024-02-02,489.66,496.05,489.3,494.35,66015905,SPY
2024-02-05,493.71,494.17,490.23,492.55,49066713,SPY
2024-02-06,493.52,494.32,492.05,493.98,40486511,SPY
2024-02-07,496.28,498.53,495.36,498.1,48225524,SPY
2024-02-08,498.1,498.71,497.26,498.32,36280935,SPY
2024-02-09,498.86,501.65,498.49,501.2,43361592,SPY
